source,target,value
312,1804398726,13
313,1800228066,13
313,1800143814,13
313,1800037921,13
313,1804383575,13
313,1800020102,13
314,1800353749,13
314,1800137971,13
314,1807426893,13
314,1800025366,13
314,1800020507,13
315,1800212014,13
315,1808405164,13
315,1800028321,13
315,1800108021,13
315,1800195748,13
316,1804329632,13
316,1800043163,13
316,1800229750,13
316,1800025371,13
316,1800245829,13
317,1800108522,13
317,1800205324,13
317,1808411996,13
317,1800223031,13
317,1800082735,13
318,1802837000,13
318,1800243088,13
318,1800074038,13
318,1800353749,13
318,1800019304,13
319,1802816711,13
319,1800182364,13
319,1800108522,13
319,1804408964,13
319,1800340322,13
320,1800071079,13
320,1808404018,13
320,1800024381,13
320,1802821765,13
320,1800024300,13
321,1808455533,13
321,1800093090,13
321,1800128116,13
321,1807634842,13
321,1804476870,13
322,1804379947,13
322,1800155580,13
322,1800420000,13
322,1800020715,13
322,1800020928,13
323,1808411901,13
323,1800022089,13
323,1800021290,13
323,1800353550,13
323,1800261928,13
324,1800019214,13
324,1800043163,13
324,1800076940,13
324,1800025366,13
324,1800024594,13
325,1800057265,13
325,1800070006,13
325,1800223031,13
325,1804358017,13
325,1807579301,13
326,1800137971,13
326,1808473714,13
326,1800228066,13
326,1800022096,13
326,1800022106,13
327,1800340358,13
327,1800106663,13
327,1800134432,13
327,1800223031,13
327,1807565371,13
328,1800244920,13
328,1808405164,13
328,1808509536,13
328,1800106663,13
328,1807565371,13
329,1800019191,13
329,1800353825,13
329,1808419749,13
329,1804398726,13
329,1804133346,13
330,1800070006,13
330,1800018964,13
330,1800223031,13
330,1800082735,13
330,1808393853,13
331,1800368792,13
331,1800190621,13
331,1800018999,13
331,1800019042,13
331,1800103039,13
332,1807428940,13
332,1800051995,13
332,1800128578,13
332,1800291767,13
332,1800102975,13
333,1804383671,13
333,1804861092,13
333,1800229750,13
333,1802834401,13
333,1800179562,13
334,1804471389,13
334,1808435941,13
334,1808403751,13
334,1800022106,13
334,1800023841,13
335,1800021618,13
335,1807437187,13
335,1800018964,13
335,1800228066,13
335,1800350475,13
336,1800099342,13
336,1807428622,13
336,1800128578,13
336,1800228066,13
336,1800105827,13
337,1800070046,13
337,1800070006,13
337,1800057265,13
337,1800228066,13
337,1800350465,13
338,1807858511,13
338,1800025816,13
338,1800074038,13
338,1800340674,13
338,1808405048,13
339,1807776045,13
339,1808406642,13
339,1800022096,13
339,1800099342,13
339,1800228066,13
340,1808405164,13
340,1804516780,13
340,1800019304,13
340,1802760268,13
340,1800421139,13
341,1800024709,13
341,1804358017,13
341,1800300938,13
341,1800103151,13
341,1800048758,13
342,1800228066,13
342,1800268955,13
342,1803453994,13
342,1808404439,13
342,1800071079,13
343,1800121143,13
343,1802814933,13
343,1800182364,13
343,1800317443,13
343,1800057265,13
344,1800080788,13
344,1800233344,13
344,1800071079,13
344,1800353550,13
344,1800020664,13
345,1800148679,13
345,1800152650,13
345,1800203488,13
345,1800205324,13
345,1800022089,13
346,1800419889,13
346,1804857429,13
346,1800022386,13
346,1800353825,13
346,1800018964,13
347,1808404010,13
347,1807579301,13
347,1800350475,13
347,1808402790,13
347,1804383575,13
348,1800233344,13
348,1800340965,13
348,1800112611,13
348,1800026205,13
348,1800022106,13
349,1800353825,13
349,1804329632,13
349,1800025551,13
349,1800350475,13
349,1800025371,13
350,1800020133,13
350,1800019218,13
350,1800223031,13
350,1808411996,13
350,1808409320,13
351,1800106663,13
351,1804486105,13
351,1800205324,13
351,1800182038,13
351,1800020133,13
352,1804724734,13
352,1802443561,13
352,1808405308,13
352,1800022439,13
352,1804736435,13
353,1800133279,13
353,1802822645,13
353,1802814933,13
353,1807858487,13
353,1800279640,13
354,1800244920,13
354,1808500609,13
354,1800233344,13
354,1800125435,13
354,1800122300,13
355,1800043163,13
355,1807793661,13
355,1800025371,13
355,1800022089,13
355,1800228066,13
356,1800134855,13
356,1800019695,13
356,1800354108,13
356,1800353488,13
356,1800243949,13
357,1800233344,13
357,1808473714,13
357,1800024398,13
357,1800228066,13
357,1807634444,13
358,1802814933,13
358,1800223031,13
358,1808406634,13
358,0,13
358,1800340322,13
359,1800019297,13
359,1800024398,13
359,1800019244,13
359,1800340649,13
359,1808411996,13
360,1800365168,13
360,1800172505,13
360,1804861092,13
360,1800025457,13
360,1800071790,13
361,1800350475,13
361,1800023087,13
361,1800057086,13
361,1800159124,13
361,1800143814,13
362,1800228066,13
362,1800174462,13
362,1808404010,13
362,1800026459,13
362,1800291767,13
363,1800233344,13
363,1800019304,13
363,1800353825,13
363,1800234527,13
363,1804707629,13
364,1804364753,13
364,1800183448,13
364,1800022145,13
364,1808455533,13
364,1800198675,13
365,1808405164,13
365,1800019304,13
365,1804471389,13
365,1800062697,13
365,1800215431,13
366,1800120009,13
366,1800019297,13
366,1800096752,13
366,1800205324,13
366,1800067270,13
367,1807800000,13
367,1800354130,13
367,1800019267,13
367,1808404300,13
367,1802814933,13
368,1800111258,13
368,1800317050,13
368,1800024141,13
368,1802821120,13
368,1800103039,13
369,1800074038,13
369,1808411942,13
369,1800111258,13
369,1805535150,13
369,1808491551,13
370,1804484483,13
370,1800182364,13
370,1800021290,13
370,1804861092,13
370,1800019388,13
371,1800350842,13
371,1800114635,13
371,1800235955,13
371,1800223031,13
371,1800228066,13
372,1800096752,13
372,1800057265,13
372,1800212880,13
372,1800070006,13
372,1800350475,13
373,1800223031,13
373,1800228066,13
373,1807437187,13
373,1800072405,13
373,1800245829,13
374,1800361191,13
374,1808404439,13
374,1800233344,13
374,1808411996,13
374,1800245898,13
375,1800205324,13
375,1800020345,13
375,1800026703,13
375,1800182038,13
375,1800340322,13
376,1800059423,13
376,1800103151,13
376,1808441957,13
376,1800228066,13
376,1800353749,13
377,1807782168,13
377,1800018892,13
377,1800340649,13
377,1807579301,13
377,1802761123,13
378,1800072614,13
378,1800223031,13
378,1800057265,13
378,1800062169,13
378,1800020133,13
379,1800035407,13
379,1807816315,13
379,1800353825,13
379,1800137971,13
379,1800025366,13
380,1800195748,13
380,1802814933,13
380,1800018964,13
380,1800223031,13
380,1800070006,13
381,1800018964,13
381,1800054641,13
381,1803470400,13
381,1800143814,13
381,1800182038,13
382,1804329632,13
382,1807776039,13
382,1800229750,13
382,1808406642,13
382,1800025371,13
383,1800160207,13
383,1800226254,13
383,1807565371,13
383,1800340322,13
383,1804383749,13
384,1800231636,13
384,1800025838,13
384,1800350475,13
384,1807793635,13
384,1800025366,13
385,1800223031,13
385,1800236989,13
385,1807579301,13
385,1800021319,13
385,1800057086,13
386,1804851373,13
386,1800253015,13
386,1808409320,13
386,1800021319,13
386,1800019927,13
387,1807776039,13
387,1800043163,13
387,1800165355,13
387,1800228066,13
387,1800111258,13
388,1808491635,13
388,1808409320,13
388,1800064675,13
388,1800223031,13
388,1807657195,13
389,1800223031,13
389,1800019695,13
389,1804476721,13
389,1802814933,13
389,1800071790,13
390,1804861092,13
390,1800223031,13
390,1800106663,13
390,1800182038,13
390,1800179562,13
391,1800139980,13
391,1807776067,13
391,1808409320,13
391,1800353545,13
391,1808404010,13
392,1807645166,13
392,1800071079,13
392,1800074038,13
392,1804476872,13
392,1800019257,13
393,1800019594,13
393,1800222436,13
393,1808411942,13
393,1800363151,13
393,1800359665,13
394,1800057265,13
394,1800350475,13
394,1808406642,13
394,1800245829,13
394,1802761123,13
395,1800068492,13
395,1800126187,13
395,1800103039,13
395,1800071790,13
395,1800410898,13
396,1800361191,13
396,1800019257,13
396,1800205324,13
396,1800072405,13
396,1800350475,13
397,1800223031,13
397,1800340366,13
397,1804707629,13
397,1800021319,13
397,1800143783,13
398,1800420528,13
398,1800019531,13
398,1800203488,13
398,1800128578,13
398,1800025551,13
399,1800019257,13
399,1800469479,13
399,1800020867,13
399,1807800000,13
399,1800137971,13
400,1800340674,13
400,1800205324,13
400,1807437047,13
400,1800025551,13
400,1802814933,13
401,1800071079,13
401,1800112611,13
401,1800102975,13
401,1800184255,13
401,1800131906,13
402,1800049350,13
402,1800166123,13
402,1800341693,13
402,1800048705,13
402,1800048758,13
403,1800290305,13
403,1800231636,13
403,1808405082,13
403,1800350465,13
403,1804133346,13
404,1800367822,13
404,1800019201,13
404,1808411996,13
404,1800026703,13
404,1808396403,13
405,1800036526,13
405,1800133713,13
405,1804035496,13
405,1800120902,13
405,1800026459,13
406,1800223031,13
406,1800070046,13
406,1800228066,13
406,1804364753,13
406,1800051995,13
407,1800350465,13
407,1807761085,13
407,1802761123,13
407,1800021339,13
407,1802834401,13
408,1804329632,13
408,1800229750,13
408,1807566086,13
408,1800244920,13
408,1802814933,13
409,1800353749,13
409,1800290305,13
409,1807426890,13
409,1800228066,13
409,1808404878,13
410,1800025551,13
410,1800022145,13
410,1800025366,13
410,1800228066,13
410,1800353571,13
411,1800250043,13
411,1800080788,13
411,1800071079,13
411,1800420407,13
411,1802814933,13
412,1800062697,13
412,1804770389,13
412,1804707629,13
412,1800204042,13
412,1802821765,13
413,1807743675,13
413,1800223031,13
413,1802814933,13
413,1800040961,13
413,1800228066,13
414,1800026767,13
414,1800340322,13
414,1800222974,13
414,1800228066,13
414,1804383671,13
415,1800070006,13
415,1800268955,13
415,1800223031,13
415,1808404010,13
415,1800350475,13
416,1800223031,13
416,1800030906,13
416,1800361191,13
416,1808455533,13
416,1800049350,13
417,1804476870,13
417,1808416653,13
417,1803453994,13
417,1807800000,13
417,1800228066,13
418,1800025230,13
418,1800024300,13
418,1800026322,13
418,1800026767,13
418,1800223031,13
419,1800064675,13
419,1800071079,13
419,1800367822,13
419,1800137971,13
419,1808396034,13
420,1800361191,13
420,1800108522,13
420,1800195659,13
420,1800223031,13
420,1800025366,13
421,1800043163,13
421,1800350475,13
421,1800025371,13
421,1800228066,13
421,1800020522,13
422,1800024275,13
422,1800233344,13
422,1800256345,13
422,1800102975,13
422,1800057265,13
423,1800350475,13
423,1800229750,13
423,1800227659,13
423,1800023786,13
423,1800228066,13
424,1808405308,13
424,1800022700,13
424,1802821120,13
424,1800182364,13
424,1800290305,13
425,1804476870,13
425,1808405325,13
425,1808405164,13
425,1804707629,13
425,1800019214,13
426,1802834401,13
426,1808467432,13
426,1800025371,13
426,1800252796,13
426,1800244920,13
427,1804383749,13
427,1800223031,13
427,1800317443,13
427,1807426897,13
427,1800174285,13
428,1800068492,13
428,1802771069,13
428,1800114768,13
428,1808404878,13
428,1800171299,13
429,1800022026,13
429,1800021677,13
429,1807799951,13
429,1804318783,13
429,1800023978,13
430,1800155161,13
430,1808403676,13
430,1804329632,13
430,1800018964,13
430,1808419749,13
431,1800096752,13
431,1802761123,13
431,1808411996,13
431,1800112667,13
431,1804770389,13
432,1800018964,13
432,1807800000,13
432,1800228066,13
432,1800022096,13
432,1800022089,13
433,1800265209,13
433,1800020522,13
433,1804486105,13
433,1802821765,13
433,1800020507,13
434,1800062697,13
434,1804861092,13
434,1800025366,13
434,1800018916,13
434,1802814933,13
435,1807565371,13
435,1800182293,13
435,1802814933,13
435,1800223031,13
435,1804170974,13
436,1800361191,13
436,1800019337,13
436,1800024300,13
436,1800228066,13
436,1800350475,13
437,1800228066,13
437,1800350475,13
437,1800064744,13
437,1800018810,13
437,1800021339,13
438,1800018623,13
438,1800223031,13
438,1800071079,13
438,1800113164,13
438,1802834401,13
439,1800352365,13
439,1800245829,13
439,1804133346,13
439,1800022089,13
439,1800022106,13
440,1808405164,13
440,1800125435,13
440,1807634517,13
440,1800245898,13
440,1800353825,13
441,1800245898,13
441,1800018964,13
441,1800350475,13
441,1800340674,13
441,1800228066,13
442,1808396034,13
442,1800021161,13
442,1800062820,13
442,1807426890,13
442,1800043163,13
443,1800174462,13
443,1804408964,13
443,1800159124,13
443,1800021319,13
443,1800026459,13
444,1800119695,13
444,1800353545,13
444,1800019927,13
444,1800223031,13
444,1800353550,13
445,1800128578,13
445,1807812170,13
445,1800120902,13
445,1800021319,13
445,1800245829,13
446,1808404343,13
446,1800018964,13
446,1800235955,13
446,1800057086,13
446,1800350475,13
447,1800268955,13
447,1804851373,13
447,1800249529,13
447,1800228066,13
447,1808405250,13
448,1800173050,13
448,1800191019,13
448,1807455231,13
448,1800223031,13
448,1800228066,13
449,1800020133,13
449,1800024141,13
449,1805537012,13
449,1807426893,13
449,1802761041,13
450,1808409321,13
450,1800090463,13
450,1800223031,13
450,1800182038,13
450,1800095380,13
451,1800088651,13
451,1800099328,13
451,1800099816,13
451,1800103151,13
451,1800071790,13
452,1808404439,13
452,1808396403,13
452,1802814933,13
452,1800102975,13
452,1800223031,13
453,1800064675,13
453,1800096752,13
453,1808396034,13
453,1804476870,13
453,1800300930,13
454,1804383671,13
454,1802834401,13
454,1800318700,13
454,1808467432,13
454,1800244920,13
455,1800051995,13
455,1800143814,13
455,1804383744,13
455,1804383575,13
455,1800026459,13
456,1800182038,13
456,1800233344,13
456,1807565371,13
456,1808506356,13
456,1800204042,13
457,1800018810,13
457,1802761123,13
457,1800245829,13
457,1800021319,13
457,1800021339,13
458,1800195659,13
458,1800103039,13
458,1800103151,13
458,1800071965,13
458,1805535154,13
459,1800353825,13
459,1807426893,13
459,1800019257,13
459,1800020507,13
459,1800353571,13
460,1800139980,13
460,1800353817,13
460,1807815977,13
460,0,13
460,1807816315,13
461,1800024255,13
461,1804094932,13
461,1800233344,13
461,1800024095,13
461,1800350465,13
462,1800234527,13
462,1800228066,13
462,1800353545,13
462,1800340674,13
462,1808404010,13
463,1800021677,13
463,1804361439,13
463,1802822645,13
463,1802761123,13
463,1804383575,13
464,1800114768,13
464,1800353825,13
464,1800244920,13
464,1808429530,13
464,1800059423,13
465,1800353749,13
465,1800025371,13
465,1800018964,13
465,1800228066,13
465,1800020507,13
466,1808428290,13
466,1800114635,13
466,1800102855,13
466,1808453427,13
466,1800342224,13
467,1800048705,13
467,1800071079,13
467,1800037921,13
467,1800096752,13
467,1804383671,13
468,1800043163,13
468,1800019665,13
468,1800229750,13
468,1800025371,13
468,1800228066,13
469,1800070006,13
469,1800228066,13
469,1800223031,13
469,1800021339,13
469,1807761085,13
470,1800340284,13
470,1800062697,13
470,1800103660,13
470,1800025366,13
470,1800020928,13
471,1800071079,13
471,1800019201,13
471,1804133343,13
471,1800099342,13
471,1807776067,13
472,1804856723,13
472,1800340649,13
472,1800205324,13
472,1800340358,13
472,1804383671,13
473,1800340649,13
473,1808409320,13
473,1800019201,13
473,1800222974,13
473,1800233344,13
474,1800117946,13
474,1800121659,13
474,1800195659,13
474,1807437187,13
474,1803248906,13
475,1800019304,13
475,1808419749,13
475,1800107656,13
475,1807816315,13
475,1807426890,13
476,1800233344,13
476,1800112664,13
476,1800112667,13
476,1800228066,13
476,1800112611,13
477,1800071079,13
477,1800137971,13
477,1800182364,13
477,1800114635,13
477,1800037921,13
478,1805535166,13
478,1800071536,13
478,1800024275,13
478,1807426893,13
478,1800233344,13
479,1802821120,13
479,1800195659,13
479,1800192965,13
479,1804861092,13
479,1808405164,13
480,1800291767,13
480,1800340322,13
480,1804090611,13
480,1808402790,13
480,1807426893,13
481,1804329632,13
481,1800043163,13
